bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",4379,167.513132,134.7727474,254.7813937,93.3897642,199.8453726,29.44895381,53.32980136,156.0922831
"BMR = 10%: Added, BMR: 0.1",4380,270.212693,100.1006678,235.3935561,111.1757457,225.9143599,36.38523498,71.7068432,196.33678
"BMR = 10%: Added, BMR: 0.1",4381,208.2691383,114.2593915,270.0174302,132.9004626,236.4513156,29.59943462,69.09265273,236.384705
"BMR = 10%: Added, BMR: 0.1",4382,219.7863288,121.2095672,223.0117649,78.59071522,259.1082466,27.55748283,80.48767351,218.4902309
"BMR = 10%: Added, BMR: 0.1",4383,218.752503,59.93967431,166.5962076,111.2258592,268.463099,41.24894971,80.48767351,210.3331205
"BMR = 10%: Added, BMR: 0.1",4384,233.3696956,115.5111161,207.5471228,82.30683101,230.5611495,33.1530454,75.9883669,221.8104317
"BMR = 10%: Added, BMR: 0.1",4385,254.0203988,95.63103057,219.8524263,94.17409366,286.2724812,33.66879626,79.34091409,221.8104317
"BMR = 10%: Added, BMR: 0.1",4386,217.4889987,91.54220054,212.5592475,140.3030215,178.5710318,30.83431058,86.52013418,214.4618917
"BMR = 10%: Added, BMR: 0.1",4387,163.2026658,139.5462614,275.5789322,102.0756867,272.993,32.0473483,77.51288424,181.4455298
"BMR = 10%: Added, BMR: 0.1",4388,250.5357546,139.5462614,255.4205927,123.6122391,243.1416849,30.11812001,61.71449765,198.671761
"BMR = 10%: Added, BMR: 0.1",4389,235.1372256,88.67042586,228.948707,129.2429229,265.1632965,26.35842472,87.59496123,176.8868135
"BMR = 10%: Added, BMR: 0.1",4390,203.2948132,86.02229053,219.4078889,62.6542057,262.1333883,39.0535205,105.3902955,227.6740108
"BMR = 10%: Added, BMR: 0.1",4391,255.1243486,133.5996423,234.5162813,72.43061867,267.5514969,47.28604696,65.73788404,211.3081386
"BMR = 10%: Added, BMR: 0.1",4392,199.1253543,66.55967443,224.3602164,100.7292368,279.0162546,36.27704399,65.73788404,231.8133945
"BMR = 10%: Added, BMR: 0.1",4393,191.3899957,74.08681115,215.5187793,87.74535923,288.1668289,41.84666734,84.68032892,177.9088031
"BMR = 10%: Added, BMR: 0.1",4394,245.1843068,109.4968413,231.8193861,118.99663,266.586888,29.82503247,74.08493678,243.961582
"BMR = 10%: Added, BMR: 0.1",4395,223.0815543,106.4855303,162.478824,81.99587211,287.2053846,35.13546978,75.36824112,170.4602072
"BMR = 10%: Added, BMR: 0.1",4396,253.2274191,69.07440855,167.6732897,106.5839904,237.2839379,48.46656345,95.96333007,274.8888365
"BMR = 10%: Added, BMR: 0.1",4397,272.9325241,127.4770461,186.5729816,100.2638906,250.8566074,41.03426468,64.09512378,196.0593987
"BMR = 10%: Added, BMR: 0.1",4398,260.7873438,140.225205,197.1681579,78.41840423,225.0359792,47.50175077,73.82137671,203.0402397
"BMR = 10%: Added, BMR: 0.1",4399,232.3617893,75.44671601,228.6714521,74.38105161,225.1133155,48.79355051,78.41623275,178.1233487
"BMR = 10%: Added, BMR: 0.1",4400,232.8317023,64.6871653,228.3001476,86.35265176,223.425095,36.59215481,80.14943101,179.6330134
"BMR = 10%: Added, BMR: 0.1",4401,234.8070782,176.5924245,210.9138779,79.61382902,265.4791035,31.30869466,84.76445479,206.9440073
"BMR = 10%: Added, BMR: 0.1",4402,250.4572724,82.18276855,198.0123948,77.45498539,244.5161769,24.62926931,77.0393095,217.3857275
"BMR = 10%: Added, BMR: 0.1",4403,215.9959712,173.794486,192.2119504,78.45214006,263.1963236,46.85003317,66.55930449,217.8021847
"BMR = 10%: Added, BMR: 0.1",4404,226.7675519,139.316476,192.5586999,88.24285902,272.1066392,38.70693634,87.38047286,214.9286664
"BMR = 10%: Added, BMR: 0.1",4405,237.2049604,111.5214475,212.0916254,88.51553424,265.1400333,39.00376894,85.74556629,257.9623861
"BMR = 10%: Added, BMR: 0.1",4406,241.8276016,184.2452427,181.847328,69.33707868,225.332861,40.68862557,69.01875167,287.0351425
"BMR = 10%: Added, BMR: 0.1",4407,198.1103098,196.9015651,220.2536641,84.43589658,261.0490768,48.53640908,87.53701252,261.5989002
"BMR = 10%: Added, BMR: 0.1",4408,245.1342685,196.9015651,226.4747563,107.9145529,244.0325949,49.146802,100.4023251,226.2615938
"BMR = 10%: Added, BMR: 0.1",4409,231.8226992,136.7284601,245.5208679,112.2749998,249.3904677,27.72879924,80.3981276,237.9070005
"BMR = 10%: Added, BMR: 0.1",4410,194.3629383,162.1326559,223.9527738,98.89187851,251.2250192,28.80684749,80.3981276,253.7629335
"BMR = 10%: Added, BMR: 0.1",4411,185.5588855,145.5333858,235.7534196,99.70707469,231.0717338,28.16221415,78.21985081,265.1246221
"BMR = 10%: Added, BMR: 0.1",4412,233.2029883,130.5759823,158.3465928,122.6310991,224.0789344,33.01990191,85.68541641,227.4068385
"BMR = 10%: Added, BMR: 0.1",4413,215.205184,112.1447327,239.3739489,110.1420703,193.2966988,35.06563962,83.83251144,220.8688113
"BMR = 10%: Added, BMR: 0.1",4414,218.3642051,123.2937819,244.2934605,131.0529009,206.9388365,39.61135877,77.85177724,242.8434312
"BMR = 10%: Added, BMR: 0.1",4415,203.6682083,111.4865189,230.2454143,125.0052607,162.5641094,25.22509712,84.80954462,249.5297007
"BMR = 10%: Added, BMR: 0.1",4416,262.6376011,87.26282668,193.2081328,79.71551191,258.9599109,23.69346898,99.54077517,242.3121911
"BMR = 10%: Added, BMR: 0.1",4417,198.5180718,106.9820243,192.8105362,99.49000963,213.6462549,24.54000029,81.35306406,226.7670261
"BMR = 10%: Added, BMR: 0.1",4418,256.0324824,111.8736729,218.9105464,94.46764889,183.0849644,36.73493092,67.76832148,284.3420939
"BMR = 10%: Added, BMR: 0.1",4419,229.634901,98.72938257,201.4869798,89.48127287,166.0986777,29.31297443,71.06385186,265.2092886
"BMR = 10%: Added, BMR: 0.1",4420,243.5257672,141.7518673,218.6682101,96.88268837,182.5076624,30.28099103,72.67133353,249.7625158
"BMR = 10%: Added, BMR: 0.1",4421,227.6948229,173.4061394,165.2525054,94.0600218,198.391504,26.7568151,86.93952439,225.3702649
"BMR = 10%: Added, BMR: 0.1",4422,186.1597502,160.2995381,226.5313228,88.00089862,206.8903939,40.01720359,96.01566983,211.5139802
"BMR = 10%: Added, BMR: 0.1",4423,154.0713888,118.7132914,201.8221505,96.87325038,208.4452788,44.55433881,102.0550237,189.5801355
"BMR = 10%: Added, BMR: 0.1",4424,261.0671947,93.91518525,209.0124564,108.4066862,206.1163097,26.31550117,86.59626208,278.5027391
"BMR = 10%: Added, BMR: 0.1",4425,236.2857639,112.1829543,233.8755526,107.3032481,217.698639,37.73575121,86.80050046,191.8524835
"BMR = 10%: Added, BMR: 0.1",4426,278.4039246,105.7961756,181.354145,78.77630797,255.3748509,46.80709367,119.815374,205.8230966
"BMR = 10%: Added, BMR: 0.1",4427,261.0778778,68.98713695,241.5081342,109.1181917,256.8962518,23.95196549,76.97244048,194.5237052
"BMR = 10%: Added, BMR: 0.1",4428,171.6183803,68.98713695,186.6066209,97.09105141,278.8687867,38.98702484,83.81368547,223.7334795
"BMR = 10%: Added, BMR: 0.1",4429,257.6690302,80.40432142,158.6512061,107.9391748,212.7020541,26.59559974,86.9268913,210.2366213
"BMR = 10%: Added, BMR: 0.1",4430,247.8687426,125.3864877,149.0979175,72.07025983,208.2069822,36.11052593,99.4855982,207.1834222
"BMR = 10%: Added, BMR: 0.1",4431,230.9118558,74.9368269,178.3686471,90.14817197,225.0197156,35.63211044,65.92107864,254.766259
"BMR = 10%: Added, BMR: 0.1",4432,241.4667516,111.2631165,155.7524187,107.5866396,178.2706387,26.49877012,103.4588093,249.1676709
"BMR = 10%: Added, BMR: 0.1",4433,258.7648755,68.99056512,196.9870336,101.1357183,200.7512554,40.4180667,94.90865092,250.44309
"BMR = 10%: Added, BMR: 0.1",4434,259.542468,138.1052368,174.8453989,104.4280593,176.0491985,24.11189592,64.19042307,254.2557927
"BMR = 10%: Added, BMR: 0.1",4435,218.3059865,124.7288403,232.6609588,91.27628506,258.3385336,43.42090064,86.33804603,186.6527706
"BMR = 10%: Added, BMR: 0.1",4436,202.3346274,92.00592163,254.7645408,102.2858461,268.6118182,34.90613305,92.25644125,198.8634432
"BMR = 10%: Added, BMR: 0.1",4437,256.5443087,102.4665875,249.8969639,77.37271861,195.8292579,27.48441412,83.56748927,241.8557948
"BMR = 10%: Added, BMR: 0.1",4438,205.1606117,93.24600339,223.0526412,77.72825411,172.8622293,31.74173478,59.69544697,232.5736229
"BMR = 10%: Added, BMR: 0.1",4439,192.872566,106.6994308,217.0186518,79.57866805,212.7280468,39.2984016,51.70054008,250.4225253
"BMR = 10%: Added, BMR: 0.1",4440,260.1241672,86.85853809,233.6979125,69.58043695,245.4336342,36.70354414,61.38707373,245.559534
"BMR = 10%: Added, BMR: 0.1",4441,237.6378769,99.27174072,218.8595785,73.81288066,237.5912925,28.95982465,88.52232055,255.6798082
"BMR = 10%: Added, BMR: 0.1",4442,235.7239588,99.21407575,250.2799405,105.3623554,217.4333394,33.35170696,107.5660512,237.7879718
"BMR = 10%: Added, BMR: 0.1",4443,236.3671265,66.51281911,187.8947912,81.99218947,244.9785327,40.28923888,107.5660512,228.6164481
"BMR = 10%: Added, BMR: 0.1",4444,188.446015,89.03406579,176.7159555,88.01449973,235.6346165,45.18328402,66.87123405,188.3504293
"BMR = 10%: Added, BMR: 0.1",4445,206.4375909,72.11952069,180.6168632,119.6780971,251.6788039,46.04352859,98.02479174,200.3863662
"BMR = 10%: Added, BMR: 0.1",4446,262.3892645,97.02527314,267.2901121,80.50616793,261.4391843,35.18213665,92.55429109,224.0261734
"BMR = 10%: Added, BMR: 0.1",4447,240.3800278,80.18478549,268.2812767,119.5454811,235.7142078,39.88301724,100.8371852,246.4481559
"BMR = 10%: Added, BMR: 0.1",4448,257.9341794,85.30331067,223.4423357,87.42886478,190.2378182,61.36592554,100.4166892,229.5480704
"BMR = 10%: Added, BMR: 0.1",4449,193.5182494,95.17717041,242.1743882,114.0142815,191.2066411,44.28808012,87.66681416,189.8043048
"BMR = 10%: Added, BMR: 0.1",4450,230.9436801,79.89045217,244.3969751,73.21476626,210.3336083,36.16373952,111.0085544,200.215606
"BMR = 10%: Added, BMR: 0.1",4451,269.5277032,104.3092426,232.0185442,86.42403637,247.1593147,30.42434761,92.03517888,254.713506
"BMR = 10%: Added, BMR: 0.1",4452,238.9559158,122.8292395,227.1386282,108.4674067,280.0521583,34.04575274,98.01861971,194.7875441
"BMR = 10%: Added, BMR: 0.1",4453,215.4577768,125.1102912,225.8659494,95.38727667,258.0113319,30.0234053,109.2196012,229.5229764
"BMR = 10%: Added, BMR: 0.1",4454,236.8542901,113.3310006,210.0019959,79.87195417,212.5077296,31.95220904,95.29738006,205.1615977
"BMR = 10%: Added, BMR: 0.1",4455,212.8795422,182.0155021,220.4357506,77.3656475,212.213599,29.36865401,75.00744229,203.3877645
"BMR = 10%: Added, BMR: 0.1",4456,204.6168921,158.1772871,254.5597667,77.3656475,234.3388752,25.56227692,70.99586844,200.35317
"BMR = 10%: Added, BMR: 0.1",4457,256.5324215,128.8410345,260.0979069,94.67457503,267.6364554,32.82453666,73.40993692,219.0878676
"BMR = 10%: Added, BMR: 0.1",4458,245.599688,120.110961,256.1357321,98.35225942,207.9720156,32.42185059,90.26084477,213.3985409
"BMR = 10%: Added, BMR: 0.1",4459,228.8221763,120.110961,252.0824649,117.4568004,284.668337,28.73218065,74.84686725,178.9893012
"BMR = 10%: Added, BMR: 0.1",4460,231.931994,137.8911457,272.187238,85.40415245,227.9914463,35.05030052,96.37779338,188.083979
"BMR = 10%: Added, BMR: 0.1",4461,230.56837,136.0933231,232.5300756,124.2841539,199.8177931,47.32541655,71.57658036,192.0592182
"BMR = 10%: Added, BMR: 0.1",4462,210.1155191,143.1703977,259.6753588,123.0134522,178.9261851,45.45499517,82.3559637,249.6108834
"BMR = 10%: Added, BMR: 0.1",4463,216.104923,171.5207028,202.4052297,78.46115412,177.1418884,37.34076831,85.38999241,235.9558852
"BMR = 10%: Added, BMR: 0.1",4464,206.5391003,166.5399285,221.4313219,95.92432172,230.874244,29.82360953,94.64467476,259.9159751
"BMR = 10%: Added, BMR: 0.1",4465,242.5773552,102.0101226,216.7057371,91.18705971,224.1283021,38.77496348,77.99619396,259.9159751
"BMR = 10%: Added, BMR: 0.1",4466,161.2984296,136.8261998,222.8610412,95.15566187,211.8860475,44.55270654,83.24615199,237.5546158
"BMR = 10%: Added, BMR: 0.1",4467,242.0249372,141.4771536,235.1172299,93.76724089,205.4236794,52.85611018,80.70997974,225.3570426
"BMR = 10%: Added, BMR: 0.1",4468,232.4114979,136.5119399,187.4925124,88.49385744,232.2471969,54.88676885,98.50290817,261.764134
"BMR = 10%: Added, BMR: 0.1",4469,256.0324824,138.7438566,177.7316422,72.29914487,241.8941897,24.97315279,76.8002159,250.7884739
"BMR = 10%: Added, BMR: 0.1",4470,241.867822,112.1498923,196.6234513,125.0470513,212.7018541,22.4249709,95.58804567,225.099413
"BMR = 10%: Added, BMR: 0.1",4471,218.2436461,112.1498923,137.6789055,108.3746082,254.8418642,30.84650794,88.2957812,185.36183
"BMR = 10%: Added, BMR: 0.1",4472,256.5672712,114.0972721,183.344101,58.34604194,262.1878456,40.68579843,96.42900964,175.5804729
"BMR = 10%: Added, BMR: 0.1",4473,237.7626494,140.0899206,220.5601133,91.72607762,242.1650424,28.46275042,84.25312279,227.5909763
"BMR = 10%: Added, BMR: 0.1",4474,279.88993,132.5894751,216.6645807,79.0263055,284.0297542,29.67329104,94.27160854,185.9245508
"BMR = 10%: Added, BMR: 0.1",4475,170.2162204,168.6715057,218.8714879,106.9902484,284.0297542,44.10830615,78.49602939,182.5108847
"BMR = 10%: Added, BMR: 0.1",4476,253.3971644,139.0228159,210.140317,121.2793522,279.4329271,35.73769721,78.49602939,201.33181
"BMR = 10%: Added, BMR: 0.1",4477,206.8129007,124.2753226,155.6703329,78.22830729,279.4329271,32.00937076,91.23620946,185.3719561
"BMR = 10%: Added, BMR: 0.1",4478,189.8379174,100.4858091,192.0724771,85.45374007,270.1562722,32.00937076,122.9545673,223.340472
"BMR = 10%: Added, BMR: 0.1",4479,213.6609512,105.5726051,182.941074,110.6721547,269.4640955,47.72461409,80.98581561,211.1267404
"BMR = 10%: Added, BMR: 0.1",4480,219.5038985,135.3325713,152.5780117,105.2509249,261.6880558,51.82284858,56.25144264,200.3238364
"BMR = 10%: Added, BMR: 0.1",4481,224.57978,126.2884569,190.9975392,90.19465023,290.1641154,22.75659905,53.70432352,204.5303341
"BMR = 10%: Added, BMR: 0.1",4482,247.6763869,129.0613826,220.7261538,104.1735197,247.7440499,39.52742478,94.76226944,268.0329643
"BMR = 10%: Added, BMR: 0.1",4483,266.3594,131.2480164,225.5781808,119.7451367,245.0352594,36.65240916,110.1185181,215.2209338
"BMR = 10%: Added, BMR: 0.1",4484,257.4787977,122.8964696,231.1546856,153.9971136,264.5953582,35.15596285,67.69207461,177.1027017
"BMR = 10%: Added, BMR: 0.1",4485,176.9126557,160.4346119,175.1644825,170.9961769,291.5350724,31.49049424,64.94545306,206.9684518
"BMR = 10%: Added, BMR: 0.1",4486,213.0371453,96.77088026,172.6550738,114.8982873,267.2461155,31.37860616,76.91989606,223.4812928
"BMR = 10%: Added, BMR: 0.1",4487,183.2602137,142.5641264,198.9352472,128.1617061,289.6206223,32.77662289,77.17673431,263.0945256
"BMR = 10%: Added, BMR: 0.1",4488,219.3893263,109.2966802,228.5979297,128.1617061,289.6206223,29.8554986,85.73286784,193.5156565
"BMR = 10%: Added, BMR: 0.1",4489,177.8622614,143.4687156,206.519202,127.36555,272.1386435,36.14883897,93.91736335,248.8651558
"BMR = 10%: Added, BMR: 0.1",4490,180.3868711,151.6155889,199.8738166,118.9858709,272.1386435,35.57310687,94.6242451,245.6886977
"BMR = 10%: Added, BMR: 0.1",4491,177.7316422,141.94412,233.9384955,125.7523492,272.1386435,27.15812184,62.12171087,242.430115
"BMR = 10%: Added, BMR: 0.1",4492,199.3142806,131.5388539,217.0058211,118.1159103,269.7160537,39.63253397,97.0037954,242.430115
"BMR = 10%: Added, BMR: 0.1",4493,237.6436265,114.3505078,171.9803887,117.7597817,256.7091888,31.2929268,62.09956777,244.8483837
"BMR = 10%: Added, BMR: 0.1",4494,191.9358786,141.1932936,256.6456283,98.07236715,253.7621185,30.90729658,92.72130427,192.901061
"BMR = 10%: Added, BMR: 0.1",4495,225.1006635,131.1524897,243.7670211,87.33163444,209.8738315,30.90799351,60.6329928,168.4041747
"BMR = 10%: Added, BMR: 0.1",4496,178.0779352,136.3147309,242.5170649,103.0488864,241.9365366,31.78228531,60.6329928,187.140564
"BMR = 10%: Added, BMR: 0.1",4497,205.3424512,160.7518912,193.5464142,74.620715,261.4243779,35.5217693,111.4264836,216.7932823
"BMR = 10%: Added, BMR: 0.1",4498,221.6637243,146.9965888,264.2144346,77.96028647,224.7891964,45.36545617,115.5367965,236.9465523
"BMR = 10%: Added, BMR: 0.1",4499,245.1501488,124.3871178,204.4465416,102.0986968,273.3077908,43.66806275,80.16277311,245.5089773
"BMR = 10%: Added, BMR: 0.1",4500,237.8708795,93.28857813,261.3817777,85.29663022,212.7597871,42.35423606,126.1183429,232.1365419
"BMR = 10%: Added, BMR: 0.1",4501,247.797136,159.3766353,270.784185,81.54983922,219.728442,46.64089644,91.89876805,197.8043514
"BMR = 10%: Added, BMR: 0.1",4502,273.6847735,148.9745625,205.1042847,81.45982815,269.9487526,50.36179884,106.5229669,217.6158571
"BMR = 10%: Added, BMR: 0.1",4503,269.4322581,141.3441509,257.7437794,85.64622218,240.124144,47.68042705,103.7556187,190.5553719
"BMR = 10%: Added, BMR: 0.1",4504,204.2766335,115.2834562,245.6576675,74.68077297,194.9107964,24.43259987,75.31352618,179.2844788
"BMR = 10%: Added, BMR: 0.1",4505,226.1873666,121.4907691,276.7193845,71.9327054,269.6149292,24.89506368,81.19762897,204.6484663
"BMR = 10%: Added, BMR: 0.1",4506,263.3918241,129.1656543,258.5613304,76.02269826,273.5396218,37.43047652,93.70235471,204.0338283
"BMR = 10%: Added, BMR: 0.1",4507,216.1439845,102.2738958,251.9227761,112.4764446,274.1581758,42.93786484,80.43499226,211.2243463
"BMR = 10%: Added, BMR: 0.1",4508,260.8644103,172.824029,224.3204257,109.6914811,253.1902575,43.71352397,101.9017442,216.2737636
"BMR = 10%: Added, BMR: 0.1",4509,251.3000124,137.8500696,284.5549163,123.0959329,241.1088762,32.9570897,112.7933327,233.130064
"BMR = 10%: Added, BMR: 0.1",4510,203.3703209,174.2467726,276.199534,79.76411876,258.4776798,50.28565784,84.44388518,267.7577211
"BMR = 10%: Added, BMR: 0.1",4511,200.6394457,174.2467726,213.481345,91.2766967,262.9431883,36.56895737,102.8055503,243.2428364
"BMR = 10%: Added, BMR: 0.1",4512,283.4741101,116.4942626,257.3653863,90.81211543,260.8918389,26.29766861,79.90581061,224.389474
"BMR = 10%: Added, BMR: 0.1",4513,182.0370504,116.3590362,197.9315399,90.95288955,282.6534525,26.6993385,90.33877458,270.9721888
"BMR = 10%: Added, BMR: 0.1",4514,223.8380496,160.0731366,226.5552538,111.0975839,275.5636603,39.63315573,45.40801189,256.1132001
"BMR = 10%: Added, BMR: 0.1",4515,260.7284939,107.5751531,258.6775378,100.5607802,240.8585022,22.76230002,86.9986916,233.1254254
"BMR = 10%: Added, BMR: 0.1",4516,256.835639,144.8772826,208.3963222,99.82222598,202.5514829,36.62171755,75.72681416,191.5892806
"BMR = 10%: Added, BMR: 0.1",4517,188.3084653,101.9593478,240.2897256,74.64820857,229.1496317,30.40196112,81.29670866,231.7047874
"BMR = 10%: Added, BMR: 0.1",4518,243.7227403,101.9593478,264.9984818,71.57441261,243.6957651,30.40648432,70.05777826,224.7019683
"BMR = 10%: Added, BMR: 0.1",4519,193.5941793,111.0304715,266.7644102,110.1028617,270.624402,34.02558743,104.7711355,199.3258347
"BMR = 10%: Added, BMR: 0.1",4520,230.2082789,118.975246,256.2454949,66.98470656,242.7389396,30.82999406,82.85051643,240.5746185
"BMR = 10%: Added, BMR: 0.1",4521,217.407241,72.94683788,233.9370439,122.1210208,199.237829,36.28759982,68.78866228,221.5508933
"BMR = 10%: Added, BMR: 0.1",4522,226.9140825,121.2642393,247.7424692,83.23106142,184.4582105,33.10123861,92.01558688,196.2531914
"BMR = 10%: Added, BMR: 0.1",4523,164.4245734,156.3251802,243.3412855,101.8234663,181.3467713,31.72313998,84.65172006,210.5499343
"BMR = 10%: Added, BMR: 0.1",4524,171.1722603,97.37279906,272.2198226,121.6226314,251.6845636,31.60303348,98.28517367,171.4366762
"BMR = 10%: Added, BMR: 0.1",4525,265.6955422,92.39574699,259.3622712,77.26441566,234.2849274,38.9173212,81.59754997,176.5150979
"BMR = 10%: Added, BMR: 0.1",4526,182.8286165,91.7396535,225.5358788,96.84179512,278.726552,38.89801569,90.24412934,183.4453457
"BMR = 10%: Added, BMR: 0.1",4527,227.8187291,115.4175735,259.5025539,85.57804826,236.5954887,24.47590111,36.74103788,238.4575775
"BMR = 10%: Added, BMR: 0.1",4528,258.2155991,118.0533982,249.2643387,75.03158557,251.1956094,41.68700988,57.25166858,170.6570013
"BMR = 10%: Added, BMR: 0.1",4529,198.9133017,122.6265193,253.5563584,90.43472938,264.6231894,52.37293724,48.19775101,201.8438513
"BMR = 10%: Added, BMR: 0.1",4530,257.8489523,98.7211263,215.0262873,77.42301854,275.4611645,40.7444258,48.19775101,208.5089383
"BMR = 10%: Added, BMR: 0.1",4531,260.5495925,153.2470411,237.6998212,110.5517805,255.3564027,23.89713336,86.49260577,235.7799586
"BMR = 10%: Added, BMR: 0.1",4532,268.862932,119.7962251,222.8399417,95.8789389,241.266726,25.09412471,83.89519201,244.8167833
