bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",165,79.41342203,87.76991832,107.7008073,65.81807099,104.8711587,136.992758,82.88144095,89.14479249,114.1390747
"BMR = 10%: Added, BMR: 0.1",166,73.55605441,258.1561991,119.893782,60.26664189,122.7326205,40.3157657,43.66928769,87.24541512,17.58112473
"BMR = 10%: Added, BMR: 0.1",167,145.4710451,97.89005711,101.6779343,74.52089924,99.22088584,100.917681,54.05191388,72.48167523,24.09384038
"BMR = 10%: Added, BMR: 0.1",168,59.69371531,78.19106483,101.5786782,3870.57745,108.9144276,30.63060724,39.97271213,82.45239756,44.22842164
"BMR = 10%: Added, BMR: 0.1",169,87.80909596,77.30614755,100.5686395,77.20614872,117.6334666,35.50023193,51.51348447,127.8620049,31.87627289
"BMR = 10%: Added, BMR: 0.1",170,60.89700171,104.2812139,179.2368036,78.55696089,186.7462118,40.8721731,59.20235681,66.92163564,74.92113065
"BMR = 10%: Added, BMR: 0.1",171,63.11394586,116.4001654,88.16442479,53.20224691,136.8271243,46.64976027,60.97453964,59.44306,30.01343562
"BMR = 10%: Added, BMR: 0.1",172,106.3356757,78.40211909,94.30014472,80.54261455,134.6404121,63.17908587,33.2501343,93.36613564,93.58656278
"BMR = 10%: Added, BMR: 0.1",173,65.65343758,61.07574405,170.3199016,69.9152938,93.02324644,149.9790509,50.94484656,99.70726818,94.24917424
"BMR = 10%: Added, BMR: 0.1",174,78.56270124,59.19860939,111.4003345,94.99961526,102.512388,49.34716953,78.24150086,92.366188,47.20934171
"BMR = 10%: Added, BMR: 0.1",175,103.637941,426.9697065,105.4514365,70.05359019,98.57272028,72.48011639,42.39638113,79.94393203,42.58371724
"BMR = 10%: Added, BMR: 0.1",176,76.79466142,73.13206975,111.7815946,77.1607595,286.1319351,114.5025105,44.01646473,33.61645924,78.19191723
